ID Cliente,Volumen Estimado,Producto Recomendado
3147,3.0,Coca-Cola E 1Lt NR Pet 12B
3148,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
315,4.0,Coca-Cola 300 ml NR Pet 12B
3150,3.0,Coca-Cola E 1Lt NR Pet 12B
3152,2.0,Coca-Cola E 3 Lts NR 6B
3153,2.0,Coca-Cola E 1Lt NR Pet 12B
3154,2.0,Dasani S/G 300ml NR Pet 12B
3155,3.0,Coca-Cola 300 ml NR Pet 12B
3156,14.0,Coca-Cola 300 ml NR Pet 12B
3158,3.0,Coca-Cola E 1Lt NR Pet 12B
3159,2.0,Coca-Cola E 1Lt NR Pet 12B
316,8.0,Coca-Cola E 1Lt NR Pet 12B
3160,6.0,Coca-Cola 300 ml NR Pet 12B
3161,3.0,Coca-Cola E 1Lt NR Pet 12B
3162,6.0,Coca-Cola 300 ml NR Pet 12B
3164,3.0,Coca-Cola 300 ml NR Pet 12B
3165,4.0,Coca-Cola 300 ml NR Pet 12B
3167,3.0,Coca-Cola 300 ml NR Pet 12B
3169,3.0,Coca-Cola E 1Lt NR Pet 12B
3170,3.0,Inca Kola Choice 300 ml NR Pet 12B
3171,4.0,Inca Kola Choice 300 ml NR Pet 12B
3172,2.0,Coca-Cola E 3 Lts NR 6B
3173,12.0,Coca-Cola 300 ml Ret Vid 24B (V)
3174,3.0,Coca-Cola 300 ml NR Pet 12B
3175,2.0,Coca-Cola E 1Lt NR Pet 12B
3176,2.0,Coca-Cola 300 ml NR Pet 12B
3177,8.0,Coca-Cola E 1.35 Lts NR Pet 12B
3178,3.0,Coca-Cola E 1Lt NR Pet 12B
318,4.0,Coca-Cola 300 ml NR Pet 12B
3181,10.0,Coca-Cola 300 ml NR Pet 12B
3182,3.0,Coca-Cola E 1Lt NR Pet 12B
3183,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3186,2.0,Coca-Cola 300 ml NR Pet 12B
3187,7.0,Dasani S/G 600 ml NR Pet 16B
3188,3.0,Coca-Cola E 3 Lts NR 6B
3189,3.0,Coca-Cola E 3 Lts NR 6B
319,6.0,Coca-Cola 300 ml NR Pet 12B
3190,3.0,Coca-Cola E 1Lt NR Pet 12B
3191,2.0,Coca-Cola E 1Lt NR Pet 12B
3192,8.0,Coca-Cola 300 ml NR Pet 12B
3193,5.0,Coca-Cola E 3 Lts NR 6B
3195,3.0,Coca-Cola E 1.35 Lts NR Pet 12B
3196,2.0,Coca-Cola 300 ml NR Pet 12B
3197,5.0,Coca-Cola 300 ml NR Pet 12B
3198,3.0,Coca-Cola E 1Lt NR Pet 12B
3199,5.0,Coca-Cola 300 ml NR Pet 12B
32,2.0,Coca-Cola E 1Lt NR Pet 12B
320,3.0,Coca-Cola E 1Lt NR Pet 12B
3201,7.0,Coca-Cola 300 ml NR Pet 12B
3202,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3203,5.0,Coca-Cola E 1Lt NR Pet 12B
3205,4.0,Dasani S/G 600 ml NR Pet 16B
3206,3.0,Coca-Cola E 3 Lts NR 6B
3207,9.0,Coca-Cola 300 ml NR Pet 12B
3208,6.0,Coca-Cola E 1Lt NR Pet 12B
3209,7.0,Inca Kola Choice 300 ml NR Pet 12B
321,4.0,Coca-Cola E 3 Lts NR 6B
3210,4.0,Powerade Mora Azul 1L NR Pet 6B
3211,2.0,Inca Kola Choice 300 ml NR Pet 12B
3212,3.0,Coca-Cola E 1Lt NR Pet 12B
3213,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3214,2.0,Coca-Cola E 1Lt NR Pet 12B
3215,2.0,Coca-Cola E 3 Lts NR 6B
3216,3.0,Coca-Cola E 1Lt NR Pet 12B
3217,2.0,Coca-Cola E 1Lt NR Pet 12B
3218,6.0,Inca-Kola Choice 2Lts NR Pet 6B
3219,3.0,Coca-Cola 300 ml NR Pet 12B
322,2.0,Coca-Cola 300 ml NR Pet 12B
3220,5.0,Coca-Cola E 1Lt NR Pet 12B
3221,12.0,Inca-Kola Choice 1L NR Pet 12B
3222,4.0,Coca-Cola 300 ml NR Pet 12B
3223,6.0,Coca-Cola 300 ml NR Pet 12B
3224,4.0,Coca-Cola 300 ml NR Pet 12B
3225,3.0,Inca-Kola Choice 1L NR Pet 12B
3226,2.0,Coca-Cola E 1Lt NR Pet 12B
3227,6.0,Coca-Cola 300 ml Ret Vid 24B (V)
3230,2.0,Coca-Cola SA KZ 1 Lt Ret Vid 12B
3231,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3232,2.0,Inca-Kola Choice 1L NR Pet 12B
3233,10.0,Coca-Cola 300 ml NR Pet 12B
3234,2.0,Coca-Cola 300 ml NR Pet 12B
3235,6.0,Coca-Cola 300 ml NR Pet 12B
3236,2.0,Coca-Cola E 1Lt NR Pet 12B
3237,3.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
3238,12.0,Coca-Cola 300 ml NR Pet 12B
3239,6.0,Coca-Cola 300 ml NR Pet 12B
324,2.0,Coca-Cola 300 ml NR Pet 12B
3240,3.0,Coca-Cola E 1Lt NR Pet 12B
3241,2.0,Coca-Cola E 1Lt NR Pet 12B
3242,5.0,Coca-Cola 300 ml NR Pet 12B
3244,4.0,Coca-Cola 300 ml NR Pet 12B
3245,5.0,Coca-Cola E 500 ml NR Pet 12B
3247,4.0,Coca-Cola E 1Lt NR Pet 12B
3248,8.0,Coca-Cola E 500 ml NR Pet 12B
3249,3.0,Coca-Cola 300 ml NR Pet 12B
325,2.0,Coca-Cola E 1Lt NR Pet 12B
3250,4.0,Coca-Cola E 1Lt NR Pet 12B
3252,2.0,Coca-Cola E 1Lt NR Pet 12B
3253,5.0,Coca-Cola 300 ml NR Pet 12B
3254,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3255,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3256,6.0,Coca-Cola 300 ml NR Pet 12B
3258,2.0,Coca-Cola E 1Lt NR Pet 12B
3259,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
326,4.0,Coca-Cola E 1Lt NR Pet 12B
3260,2.0,Coca-Cola 300 ml NR Pet 12B
3262,5.0,Coca-Cola 300 ml NR Pet 12B
3263,7.0,Coca-Cola 300 ml NR Pet 12B
3264,5.0,Inca Kola Choice 300 ml NR Pet 12B
3265,4.0,Coca-Cola 300 ml NR Pet 12B
3267,3.0,Coca-Cola E 1Lt NR Pet 12B
3269,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
327,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3270,11.0,Coca-Cola E 3 Lts NR 6B
3271,2.0,Coca-Cola E 1Lt NR Pet 12B
3273,5.0,Coca-Cola E 1Lt NR Pet 12B
3274,2.0,Coca-Cola 300 ml NR Pet 12B
3275,7.0,Coca-Cola 300 ml NR Pet 12B
3276,4.0,Coca-Cola E 1Lt NR Pet 12B
3277,5.0,Dasani S/G Scap 1.2 Lts NR Pet 12B
3278,2.0,Coca-Cola 300 ml NR Pet 12B
3279,9.0,Coca-Cola E 3 Lts NR 6B
328,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3280,2.0,Coca-Cola 300 ml NR Pet 12B
3281,3.0,Coca-Cola E 1Lt NR Pet 12B
3282,13.0,Coca-Cola 300 ml NR Pet 12B
3283,13.0,Coca-Cola 300 ml NR Pet 12B
3285,6.0,Coca-Cola E 500 ml NR Pet 12B
3287,12.0,Inca-Kola Choice 1L NR Pet 12B
3289,5.0,Coca-Cola E 1Lt NR Pet 12B
329,1.0,Coca-Cola E 3 Lts NR 6B
3290,6.0,Coca-Cola E 3 Lts NR 6B
3291,3.0,Coca-Cola E 3 Lts NR 6B
3292,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
3293,5.0,Coca-Cola 300 ml NR Pet 12B
3294,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3295,5.0,Inca Kola Choice 300 ml NR Pet 12B
3296,7.0,Dasani S/G 600 ml NR Pet 16B
3297,28.0,Coca-Cola 300 ml NR Pet 12B
3298,7.0,Coca-Cola 300 ml NR Pet 12B
33,4.0,Coca-Cola 300 ml NR Pet 12B
330,2.0,Coca-Cola E 1Lt NR Pet 12B
3301,2.0,Coca-Cola 300 ml NR Pet 12B
3302,18.0,Coca-Cola 300 ml NR Pet 12B
3304,7.0,Dasani S/G Scap 1.2 Lts NR Pet 12B
3306,13.0,Coca-Cola E 1Lt NR Pet 12B
3307,5.0,Inca Kola Choice 300 ml NR Pet 12B
3310,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3311,10.0,Coca-Cola 300 ml NR Pet 12B
3312,4.0,Dasani S/G 600 ml NR Pet 16B
3313,3.0,Coca-Cola E 1Lt NR Pet 12B
3314,2.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
3315,7.0,Coca-Cola 300 ml Ret Vid 24B (V)
3316,3.0,Coca-Cola 300 ml NR Pet 12B
3317,2.0,Coca-Cola E 1Lt NR Pet 12B
3318,3.0,Coca-Cola E 1Lt NR Pet 12B
3319,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
332,4.0,Coca-Cola E 1Lt NR Pet 12B
3321,3.0,Coca-Cola 300 ml NR Pet 12B
3322,2.0,Coca-Cola 300 ml NR Pet 12B
3323,2.0,Coca-Cola E 1Lt NR Pet 12B
3324,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3325,9.0,Coca-Cola E 1Lt NR Pet 12B
3326,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3327,9.0,Coca-Cola 300 ml Ret Vid 24B (V)
3328,10.0,Coca-Cola 300 ml NR Pet 12B
333,4.0,Coca-Cola E 1Lt NR Pet 12B
3330,3.0,Coca-Cola 300 ml NR Pet 12B
3331,4.0,Coca-Cola 300 ml NR Pet 12B
3332,2.0,Coca-Cola E 1Lt NR Pet 12B
3333,3.0,Coca-Cola E 1Lt NR Pet 12B
3337,2.0,Dasani S/G 300ml NR Pet 12B
3339,4.0,Coca-Cola 300 ml NR Pet 12B
334,3.0,Coca-Cola E 2Lts NR Pet 6B
3340,3.0,Coca-Cola 300 ml NR Pet 12B
3341,7.0,Coca-Cola E 1Lt NR Pet 12B
3342,2.0,Coca-Cola E 1Lt NR Pet 12B
3344,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
3345,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3346,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3347,2.0,Coca-Cola 300 ml NR Pet 12B
3348,2.0,Coca-Cola 300 ml NR Pet 12B
3349,2.0,Inca Kola Choice 300 ml NR Pet 12B
335,2.0,Coca-Cola 300 ml NR Pet 12B
3350,5.0,Coca-Cola 300 ml NR Pet 12B
3351,6.0,Coca-Cola E 1Lt NR Pet 12B
3353,6.0,Coca-Cola 300 ml NR Pet 12B
3354,4.0,Coca-Cola 300 ml NR Pet 12B
3356,5.0,Coca-Cola 300 ml NR Pet 12B
3357,6.0,Coca-Cola E 1Lt NR Pet 12B
3358,3.0,Coca-Cola E 3 Lts NR 6B
3359,4.0,Coca-Cola 300 ml NR Pet 12B
336,3.0,Coca-Cola E 3 Lts NR 6B
3361,8.0,Coca-Cola 300 ml NR Pet 12B
3362,10.0,Coca-Cola 300 ml NR Pet 12B
3363,3.0,Coca-Cola 300 ml NR Pet 12B
3364,4.0,Coca-Cola 300 ml NR Pet 12B
3365,3.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
3366,2.0,Coca-Cola E 1Lt NR Pet 12B
3368,18.0,Coca-Cola 300 ml NR Pet 12B
3369,3.0,Coca-Cola 300 ml NR Pet 12B
337,4.0,Coca-Cola E 1Lt NR Pet 12B
3370,2.0,Coca-Cola 300 ml NR Pet 12B
3371,3.0,Coca-Cola E 1Lt NR Pet 12B
3372,13.0,Coca-Cola 300 ml NR Pet 12B
3373,3.0,Coca-Cola E 1Lt NR Pet 12B
3374,2.0,Coca-Cola E 3 Lts NR 6B
3376,3.0,Coca-Cola 300 ml NR Pet 12B
3379,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
338,2.0,Coca-Cola 300 ml NR Pet 12B
3380,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3382,9.0,Coca-Cola 300 ml NR Pet 12B
3384,3.0,Coca-Cola E 1Lt NR Pet 12B
3385,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3386,5.0,Coca-Cola 300 ml NR Pet 12B
3387,3.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
3389,6.0,Coca-Cola E 3 Lts NR 6B
339,3.0,Coca-Cola E 1Lt NR Pet 12B
3390,2.0,Coca-Cola E 1Lt NR Pet 12B
3391,2.0,Coca-Cola 300 ml NR Pet 12B
3392,2.0,Coca-Cola E 1Lt NR Pet 12B
3393,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
3396,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3397,12.0,Coca-Cola 300 ml NR Pet 12B
3398,2.0,Coca-Cola 300 ml NR Pet 12B
3399,3.0,Coca-Cola E 1Lt NR Pet 12B
34,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3400,3.0,Coca-Cola 300 ml NR Pet 12B
3402,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3403,4.0,Coca-Cola E 1Lt NR Pet 12B
3404,5.0,Dasani S/G 6.05 Lts NR Pet 4B
3405,5.0,Coca-Cola 300 ml NR Pet 12B
3406,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
3408,4.0,Inca-Kola Choice 1L NR Pet 12B
3409,4.0,Coca-Cola E 500 ml NR Pet 12B
341,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3410,25.0,Coca-Cola E 3 Lts NR 6B
3411,7.0,Coca-Cola E 3 Lts NR 6B
3412,4.0,Coca-Cola 300 ml NR Pet 12B
3414,4.0,Coca-Cola E 1.35 Lts NR Pet 12B
3415,5.0,Coca-Cola E 3 Lts NR 6B
3416,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
3417,4.0,Coca-Cola E 1Lt NR Pet 12B
3418,8.0,Coca-Cola E 1Lt NR Pet 12B
3419,5.0,Coca-Cola 300 ml NR Pet 12B
342,2.0,Coca-Cola E 1Lt NR Pet 12B
3420,4.0,Coca-Cola 300 ml NR Pet 12B
3421,4.0,Coca-Cola 300 ml NR Pet 12B
3422,3.0,Coca-Cola E 1Lt NR Pet 12B
3423,5.0,Coca-Cola 300 ml NR Pet 12B
3424,7.0,Coca-Cola E 3 Lts NR 6B
3425,4.0,Coca-Cola 300 ml NR Pet 12B
3426,7.0,Coca-Cola E 1Lt NR Pet 12B
3427,6.0,Coca-Cola E 1Lt NR Pet 12B
3428,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3429,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
343,3.0,Coca-Cola 300 ml NR Pet 12B
3430,3.0,Coca-Cola E 1Lt NR Pet 12B
3431,9.0,Coca-Cola 300 ml NR Pet 12B
3432,8.0,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
3433,2.0,Coca-Cola E 1Lt NR Pet 12B
3434,3.0,Coca-Cola 300 ml NR Pet 12B
3435,2.0,Coca-Cola 300 ml NR Pet 12B
3436,3.0,Dasani S/G 600 ml NR Pet 16B
3437,6.0,Coca-Cola 300 ml NR Pet 12B
3438,5.0,Coca-Cola 300 ml NR Pet 12B
3439,3.0,Coca-Cola 300 ml NR Pet 12B
344,2.0,Coca-Cola 300 ml NR Pet 12B
3441,4.0,Coca-Cola E 1Lt NR Pet 12B
3442,3.0,Coca-Cola E 1Lt NR Pet 12B
3443,2.0,Coca-Cola E 1Lt NR Pet 12B
3444,4.0,Coca-Cola E 1Lt NR Pet 12B
3445,3.0,Coca-Cola E 2Lts NR Pet 6B
3446,8.0,Coca-Cola E 1Lt NR Pet 12B
3447,7.0,Coca-Cola 300 ml NR Pet 12B
3448,3.0,Coca-Cola E 3 Lts NR 6B
3449,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
345,2.0,Coca-Cola 300 ml NR Pet 12B
3450,4.0,Coca-Cola E 1Lt NR Pet 12B
3451,6.0,Coca-Cola 300 ml NR Pet 12B
3452,2.0,Coca-Cola E 3 Lts NR 6B
3453,3.0,Coca-Cola E 3 Lts NR 6B
3454,2.0,Coca-Cola E 3 Lts NR 6B
3455,3.0,Coca-Cola 300 ml NR Pet 12B
3456,8.0,Coca-Cola 300 ml NR Pet 12B
3457,7.0,Coca-Cola 300 ml NR Pet 12B
3458,4.0,Coca-Cola E 1.35 Lts NR Pet 12B
3459,6.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
346,4.0,Coca-Cola E 3 Lts NR 6B
3460,3.0,Coca-Cola E 1Lt NR Pet 12B
3461,5.0,Coca-Cola 300 ml NR Pet 12B
3462,3.0,Coca-Cola 300 ml NR Pet 12B
3463,3.0,Coca-Cola 300 ml NR Pet 12B
3464,2.0,Coca-Cola 300 ml NR Pet 12B
3466,26.0,Coca-Cola E 3 Lts NR 6B
3467,4.0,Coca-Cola 300 ml NR Pet 12B
3468,3.0,Coca-Cola 300 ml NR Pet 12B
3469,6.0,Coca-Cola 300 ml NR Pet 12B
347,5.0,Coca-Cola E 1Lt NR Pet 12B
3470,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3471,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3472,3.0,Coca-Cola 300 ml NR Pet 12B
3473,2.0,Coca-Cola 300 ml NR Pet 12B
3475,3.0,Coca-Cola E 1Lt NR Pet 12B
3476,3.0,Inca Kola Choice 300 ml NR Pet 12B
3477,9.0,Coca-Cola 300 ml NR Pet 12B
3478,5.0,Coca-Cola 300 ml NR Pet 12B
3479,9.0,Coca-Cola 300 ml NR Pet 12B
348,4.0,Coca-Cola E 1Lt NR Pet 12B
3481,4.0,Coca-Cola E 1Lt NR Pet 12B
3482,3.0,Coca-Cola 300 ml NR Pet 12B
3484,4.0,Coca-Cola E 3 Lts NR 6B
3485,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3486,4.0,Fanta Harmony Nrj 2Lts Ret Pet 9B
3488,2.0,Coca-Cola E 1Lt NR Pet 12B
3489,2.0,Coca-Cola E 1.35 Lts NR Pet 12B
349,8.0,Coca-Cola 300 ml NR Pet 12B
3490,2.0,Coca-Cola E 1Lt NR Pet 12B
3492,3.0,Coca-Cola E 1Lt NR Pet 12B
3493,4.0,Coca-Cola 300 ml NR Pet 12B
3494,3.0,Coca-Cola E 1Lt NR Pet 12B
3495,9.0,Dasani S/G 600 ml NR Pet 16B
3496,5.0,Coca-Cola 300 ml NR Pet 12B
3497,4.0,Coca-Cola 300 ml NR Pet 12B
35,3.0,Coca-Cola 300 ml NR Pet 12B
350,2.0,Coca-Cola E 1Lt NR Pet 12B
3500,9.0,Coca-Cola E 1Lt NR Pet 12B
3502,6.0,Coca-Cola E 3 Lts NR 6B
3503,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3504,5.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
3505,5.0,Coca-Cola E 1.35 Lts NR Pet 12B
3506,3.0,Coca-Cola 300 ml NR Pet 12B
3507,11.0,Coca-Cola E 1Lt NR Pet 12B
3508,6.0,Coca-Cola 300 ml NR Pet 12B
3509,9.0,Coca-Cola 300 ml NR Pet 12B
351,2.0,Coca-Cola E 1Lt NR Pet 12B
3511,5.0,Coca-Cola 300 ml NR Pet 12B
3512,2.0,Inca Kola Choice 300 ml NR Pet 12B
3513,7.0,Dasani S/G 600 ml NR Pet 16B
3514,11.0,Coca-Cola 300 ml NR Pet 12B
3515,6.0,Coca-Cola 300 ml NR Pet 12B
3517,5.0,Coca-Cola 300 ml NR Pet 12B
352,2.0,Coca-Cola E 1Lt NR Pet 12B
3520,8.0,Coca-Cola 300 ml NR Pet 12B
3521,2.0,Coca-Cola 300 ml NR Pet 12B
3523,10.0,Coca-Cola 300 ml NR Pet 12B
3524,11.0,Coca-Cola 300 ml NR Pet 12B
3525,5.0,Coca-Cola E 3 Lts NR 6B
3526,5.0,Dasani S/G 600 ml NR Pet 16B
353,3.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3530,5.0,Coca-Cola 300 ml NR Pet 12B
3532,4.0,Coca-Cola 300 ml NR Pet 12B
3533,5.0,Coca-Cola 300 ml Ret Vid 24B (V)
3534,2.0,Coca-Cola 300 ml NR Pet 12B
3535,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3537,14.0,Coca-Cola 300 ml NR Pet 12B
3538,3.0,Coca-Cola 300 ml NR Pet 12B
354,6.0,Coca-Cola E 1Lt NR Pet 12B
3540,3.0,Coca-Cola E 1Lt NR Pet 12B
3541,4.0,Coca-Cola 300 ml NR Pet 12B
3543,7.0,Coca-Cola 300 ml NR Pet 12B
3544,3.0,Coca-Cola E 3 Lts NR 6B
3546,3.0,Coca-Cola 300 ml NR Pet 12B
3548,3.0,Coca-Cola 300 ml NR Pet 12B
3549,3.0,D.Valle TTPack Drz 250ml NR 12B SB 3.0
355,13.0,Coca-Cola 300 ml NR Pet 12B
3550,3.0,Coca-Cola 300 ml NR Pet 12B
3552,3.0,Inca-Kola Choice 1L NR Pet 12B
3553,3.0,Coca-Cola E 1Lt NR Pet 12B
3554,2.0,Coca-Cola 300 ml NR Pet 12B
3555,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3556,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3557,4.0,Coca-Cola 300 ml NR Pet 12B
3558,6.0,Coca-Cola 300 ml NR Pet 12B
3559,7.0,Coca-Cola 300 ml NR Pet 12B
356,8.0,Coca-Cola 300 ml NR Pet 12B
3560,3.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
3561,6.0,Dasani S/G 600 ml NR Pet 16B
3562,2.0,Coca-Cola E 1Lt NR Pet 12B
3563,5.0,Inca-Kola Choice 1L NR Pet 12B
3564,2.0,Coca-Cola 300 ml NR Pet 12B
3568,22.0,Coca-Cola 300 ml NR Pet 12B
3569,4.0,Coca-Cola E 1Lt NR Pet 12B
357,3.0,Coca-Cola E 1Lt NR Pet 12B
3570,5.0,Coca-Cola 300 ml NR Pet 12B
3571,2.0,Coca-Cola E 3 Lts NR 6B
3572,7.0,Coca-Cola 300 ml NR Pet 12B
3574,2.0,Coca-Cola 300 ml NR Pet 12B
3576,7.0,Coca-Cola 300 ml NR Pet 12B
3577,5.0,Coca-Cola E 1Lt NR Pet 12B
3578,2.0,Coca-Cola E 1Lt NR Pet 12B
3579,3.0,Coca-Cola E 1Lt NR Pet 12B
358,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3580,4.0,Coca-Cola E 1Lt NR Pet 12B
3581,4.0,Coca-Cola 300 ml NR Pet 12B
3582,4.0,Coca-Cola E 1Lt NR Pet 12B
3583,2.0,Coca-Cola E 1Lt NR Pet 12B
3584,4.0,Coca-Cola 300 ml NR Pet 12B
3586,4.0,Coca-Cola E 1Lt NR Pet 12B
3588,6.0,Coca-Cola E 1Lt NR Pet 12B
3589,2.0,Coca-Cola 300 ml NR Pet 12B
359,3.0,Coca-Cola 300 ml NR Pet 12B
3590,4.0,Coca-Cola E 1Lt NR Pet 12B
3591,6.0,Coca-Cola E 1Lt NR Pet 12B
3592,2.0,Coca-Cola 300 ml NR Pet 12B
3595,2.0,Coca-Cola 300 ml NR Pet 12B
3596,3.0,Coca-Cola 300 ml NR Pet 12B
3597,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3599,3.0,Dasani S/G 300ml NR Pet 12B
36,3.0,Coca-Cola 300 ml NR Pet 12B
360,4.0,Coca-Cola 300 ml NR Pet 12B
3600,7.0,Coca-Cola 300 ml NR Pet 12B
3601,2.0,Coca-Cola 300 ml NR Pet 12B
3602,3.0,Coca-Cola E 1Lt NR Pet 12B
3603,3.0,Coca-Cola E 1Lt NR Pet 12B
3605,7.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3606,3.0,Coca-Cola E 1Lt NR Pet 12B
3607,7.0,Dasani S/G Scap 1.2 Lts NR Pet 12B
3608,7.0,Coca-Cola E 1Lt NR Pet 12B
3609,6.0,Coca-Cola 300 ml NR Pet 12B
361,9.0,Coca-Cola E 500 ml NR Pet 12B
3610,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3612,3.0,Coca-Cola 300 ml NR Pet 12B
3613,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3614,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3615,2.0,Coca-Cola E 1Lt NR Pet 12B
3616,4.0,Coca-Cola 300 ml NR Pet 12B
3617,3.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
3618,7.0,Coca-Cola 300 ml NR Pet 12B
3619,5.0,Coca-Cola E 1Lt NR Pet 12B
362,2.0,Coca-Cola 300 ml NR Pet 12B
3620,6.0,Inca-Kola Choice 1L NR Pet 12B
3622,2.0,Coca-Cola 300 ml NR Pet 12B
3623,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
3624,2.0,Coca-Cola 300 ml NR Pet 12B
3625,7.0,Coca-Cola 300 ml NR Pet 12B
3626,8.0,Coca-Cola 300 ml Ret Vid 24B (V)
3627,4.0,Coca-Cola 300 ml Ret Vid 24B (V)
3628,3.0,Inca-Kola Choice 1L NR Pet 12B
3629,5.0,Coca-Cola E 1Lt NR Pet 12B
363,3.0,Coca-Cola 300 ml Ret Vid 24B (V)
3630,3.0,Coca-Cola E 1Lt NR Pet 12B
3632,3.0,Coca-Cola E 1Lt NR Pet 12B
3633,2.0,Coca-Cola 300 ml NR Pet 12B
3634,2.0,Coca-Cola SA KZ 1.25Lts Ret Vid 12B TAC
3635,2.0,Coca-Cola E 3 Lts NR 6B
3636,2.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3637,7.0,Coca-Cola 300 ml NR Pet 12B
3638,8.0,Coca-Cola E 1Lt NR Pet 12B
3639,4.0,Coca-Cola E 1Lt NR Pet 12B
364,4.0,Coca-Cola E 3 Lts NR 6B
3640,3.0,JDV Nrja Choice 1.75 Lts NR Pet 6B
3641,2.0,Coca-Cola E 1Lt NR Pet 12B
3642,5.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3643,5.0,Coca-Cola E 1Lt NR Pet 12B
3644,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3645,4.0,Coca-Cola E 1Lt NR Pet 12B
3646,5.0,Coca-Cola E 1Lt NR Pet 12B
3647,3.0,Coca-Cola 300 ml NR Pet 12B
3648,2.0,Coca-Cola E 1Lt NR Pet 12B
3649,3.0,Inca Kola Choice 300 ml NR Pet 12B
365,2.0,Coca-Cola E 3 Lts NR 6B
3650,4.0,Coca-Cola 300 ml NR Pet 12B
3651,7.0,Coca-Cola E 1Lt NR Pet 12B
3652,2.0,Coca-Cola E 1Lt NR Pet 12B
3653,2.0,Powerade Manzana Clear 350 ml NR Pet 12B
3654,4.0,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
3655,3.0,Coca-Cola E 3 Lts NR 6B
3656,4.0,Coca-Cola 300 ml NR Pet 12B
3657,4.0,Coca-Cola E 1Lt NR Pet 12B
3658,4.0,Coca-Cola E 3 Lts NR 6B
3659,4.0,Coca-Cola E 3 Lts NR 6B
366,4.0,Coca-Cola 300 ml NR Pet 12B
3660,2.0,Coca-Cola E 1Lt NR Pet 12B
3661,2.0,Coca-Cola 300 ml Ret Vid 24B (V)
3662,7.0,Fanta Harmony Nrj 300 ml NR Pet 12B
